the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,boro,bin,bbl,latitude,longitude,xcoord,ycoord,cd,nta2010,nta2020,council,ct2010,ct2020,borocode,schooldist,policeprct,datasource,uid
0101000020E610000097B60981CC7852C01EBA5C83CD704440,0101000020110F00004DAE5F3757605FC15C841D41C70D5341,BRONX COLLABORATIVE HIGH SCHOOL,100,WEST MOSHOLU PARKWAY SOUTH,100 WEST MOSHOLU PARKWAY SOUTH,BRONX,10468,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,437,seats,BRONX,2095215,2032510201,40.8812800569,-73.8874833575,1015363.86388,260371.915275,207,BX28,BX0702,11,040900,040900,2,10,52,doe_lcgms,8cf7ceca646bc03fc9eaf88447d6035a
0101000020E610000089E063432F7F52C057DAA85B8E4F4440,0101000020110F00004E17F004306B5FC1F644F13D81E85241,P.S. 048 MAPLETON,6015,18 AVENUE,6015 18 AVENUE,BROOKLYN,11204,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,415,seats,BROOKLYN,3132140,3055190001,40.6215401624,-73.9872611557,987786.394271,165720.478889,312,BK88,BK1204,44,024400,024400,3,20,66,doe_lcgms,8d92a36a607b6fe7f2f0ed22e01b2265
0101000020E6100000E04D8E95727C52C0E9C1F60DD95A4440,0101000020110F0000D5226ED889665FC1BD8DB9E025F55241,LYONS COMMUNITY SCHOOL,223,GRAHAM AVENUE,223 GRAHAM AVENUE,BROOKLYN,11206,SECONDARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,622,seats,BROOKLYN,3070825,3030250001,40.7097572366,-73.9444950927,999638.193133,197865.067932,301,BK90,BK0104,34,050500,050500,3,14,90,doe_lcgms,8df0813b499366d26e993427fa868481
0101000020E610000017E0D3FD887952C0447ED536D2714440,0101000020110F000095B8976197615FC1216EEE1EEC0E5341,ATMOSPHERE ACADEMY CS - ANNEX 2,5959,BROADWAY,5959 BROADWAY,BRONX,10463,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,2124471,2057760621,40.8892360232,-73.8989877242,1012179.25739,263266.715121,208,BX29,BX0802,11,028500,028500,2,10,50,nysed_activeinstitutions,8eb716f66a178e950c4febf3c7d35faa
0101000020E6100000C1260074D67A52C0409F729408684440,0101000020110F0000B6B0A0CCCD635FC14793A4CBEE035341,BRILLA COLLEGE PREPARATORY CHARTER SCHOOL,413,EAST 144 STREET,413 EAST 144 STREET,BRONX,10454,K-8 SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Brilla College Preparatory Charter School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,seats,BRONX,2000495,2022890075,40.8127701165,-73.9193406074,1006577.46824,235401.449285,201,BX39,BX0101,8,004300,004300,2,07,40,doe_lcgms,8e34f6edd4b6971d45d364bb4438624f
0101000020E6100000B76B0BA81F7F52C075A35561525C4440,0101000020110F000016017182156B5FC1E431EEACCCF65241,P.S. 020 ANNA SILVER,166,ESSEX STREET,166 ESSEX STREET,NEW YORK,10002,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,691,seats,MANHATTAN,1004325,1003550001,40.7212723028,-73.9863085972,988045.152134,202055.778812,103,MN27,MN0302,1,003001,003001,1,01,7,doe_lcgms,8eba1bda5fde530b4455358e027c3c56
0101000020E6100000D13D810BBE7852C08562C4176A6A4440,0101000020110F00003F83F2A73E605FC120AA91DB9A065341,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,1001,JENNINGS STREET,1001 JENNINGS STREET,BRONX,10460,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,645,seats,BRONX,2010916,2030080001,40.8313709803,-73.8866008399,1015631.44335,242188.451538,203,BX75,BX0303,17,015700,015700,2,12,42,doe_lcgms,8ebbbe042cc13590bf3de775764c50ac
0101000020E6100000313050AC707152C00C2B8A8747624440,0101000020110F000052EE0057D7535FC1C9FD485E7AFD5241,LUTHERAN SCHOOL OF FLUSHING & BAYSID,36-01,BELL BOULEVARD,36-01 BELL BOULEVARD,BAYSIDE,11361,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Lutheran School Of Flushing & Bayside,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4136561,4061760001,40.7678161807,-73.7725033971,1047266.20814,219094.732575,411,QN46,QN1102,19,112300,112300,4,26,111,nysed_activeinstitutions,8efe50cadeaa594f78ca9166106ec596
0101000020E6100000316F4FDE878452C0390CE36CC04C4440,0101000020110F0000C03E9DBB44745FC12ADE050E5EE55241,SETON FOUNDATION - JOAN & KENNEDY,850,HYLAN BOULEVARD,850 HYLAN BOULEVARD,STATEN ISLAND,10305,SATELLITE SITE FOR STUDENTS WITH DISABILITIES,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Seton Foundation For Learning,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,STATEN ISLAND,5113347,5030950021,40.5996305869,-74.0707942112,964590.571689,157745.937812,502,SI14,SI0201,50,002002,002002,5,31,122,nysed_activeinstitutions,8f5d0e8a087adce73a31654a5e29bff4
0101000020E6100000A4FA6FDE4F6F52C0EC5D56E4C95B4440,0101000020110F00005B8962EF39505FC19695FCBA33F65241,BETHEL CHRISTIAN LEARNING CENTER,215-32,JAMAICA AVENUE,215-32 JAMAICA AVENUE,QUEENS VILLAGE,11428,HIGH SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Bethel Christian Learning Center,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4230642,4107590136,40.7171070204,-73.7392511738,1056531.99118,200645.522382,413,QN34,QN1303,27,056800,056800,4,29,105,nysed_activeinstitutions,8f6f3cd0986237009ced4533f9c3119e
0101000020E610000018BECF0D577D52C0ECB288C094584440,0101000020110F0000AF339EEC0D685FC1D0ECF6C89BF25241,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM),300,WILLOUGHBY AVENUE,300 WILLOUGHBY AVENUE,BROOKLYN,11205,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,758,seats,BROOKLYN,3055165,3019260010,40.6920478074,-73.9584397839,995775.22528,191410.854196,303,BK69,BK0301,33,023500,023500,3,13,79,doe_lcgms,8f8b0bf119839cad1fcb4d12dda8f505
0101000020E61000009D361A9CA37E52C0DDC2894C665C4440,0101000020110F0000E12BC7CD426A5FC1CB812AFFE2F65241,P.S. 015 ROBERTO CLEMENTE,333,EAST 4 STREET,333 EAST 4 STREET,NEW YORK,10009,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,251,seats,MANHATTAN,1004415,1003740020,40.7218801764,-73.978737389,990143.779361,202277.664574,103,MN28,MN0303,2,002601,002601,1,01,9,doe_lcgms,8fb25fce0bb5bcc20210ee9af0a2cfbd
0101000020E6100000B944D8ED407A52C097F057E3E3574440,0101000020110F00005C0554D1CF625FC17B6749AFD5F15241,P.S./I.S. 045 HORACE E. GREENE,84,SCHAEFER STREET,84 SCHAEFER STREET,BROOKLYN,11207,K-8 SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,926,seats,BROOKLYN,3079428,3034270011,40.6866503457,-73.9102143725,1009150.81394,189454.428448,304,BK78,BK0402,37,040100,040100,3,32,83,doe_lcgms,aa0eee0aca30ef1109cc887264c94b1e
0101000020E6100000FC0A51EDBF7952C0C90562A879594440,0101000020110F0000B003D8B1F4615FC1437011339CF35241,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,976,SENECA AVENUE,976 SENECA AVENUE,RIDGEWOOD,11385,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,seats,QUEENS,4085922,4035630023,40.6990334568,-73.9023407097,1011329.43585,193968.293504,405,QN20,QN0502,34,055500,055500,4,24,104,doe_lcgms,aa21e70cb1214588d2120a04c0609a7e
0101000020E6100000B5099DB6B07552C0E5163275DE6B4440,0101000020110F000058DE557C0F5B5FC1348361DC3C085341,P.S. X721 - STEPHEN MCSWEENEY SCHOOL,2697,WESTCHESTER AVENUE,2697 WESTCHESTER AVENUE,BRONX,10461,"HIGH SCHOOL - PUBLIC, SPECIAL EDUCATION",PUBLIC AND PRIVATE SPECIAL EDUCATION SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,310,seats,BRONX,2045725,2041330200,40.8427346607,-73.8389121289,1028820.92165,246349.332517,211,BX37,BX1161,13,028400,028400,2,11,49,doe_lcgms,ad43f8ab53757c939c555052d66bc509
0101000020E61000008182A8280E7F52C0A00D87B792564440,0101000020110F000032BFC0C9F76A5FC12D8CCD125CF05241,P.S. 372 -THE CHILDREN'S SCHOOL,512,CARROLL STREET,512 CARROLL STREET,BROOKLYN,11215,"K-8 SCHOOL - PUBLIC, SPECIAL EDUCATION",PUBLIC AND PRIVATE SPECIAL EDUCATION SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,32,seats,BROOKLYN,3007707,3004550001,40.6763606951,-73.985240625,988343.942828,185693.194869,306,BK37,BK0601,39,011900,011901,3,15,78,doe_lcgms,aeea697c4e9155e44f52bcbd2bcf8cb5
0101000020E61000009C5F9EFDC67652C0C8B0819824694440,0101000020110F0000B857F42AE85C5FC1C5D87A862D055341,GED-P2G-ADLAI STEVENSON HS/DAY,1980,LAFAYETTE AVENUE,1980 LAFAYETTE AVENUE,BRONX,10473,GED-ALTERNATIVE HIGH SCHOOL EQUIVALENCY PREP PROGRAMS,GED AND ALTERNATIVE HIGH SCHOOL EQUIVALENCY,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BRONX,2022205,2036040039,40.821437596,-73.8558968346,1024134.24321,238581.850409,209,BX09,BX0902,18,001600,001600,2,08,43,nysed_activeinstitutions,927c8706b3cff65ff2467e77a9735247
0101000020E6100000CBA8AE9DE27E52C05005CBB8C75D4440,0101000020110F000069157ED3AD6A5FC11558BE146FF85241,P.S. M226,345,EAST 15 STREET,345 EAST 15 STREET,NEW YORK,10003,"K-12 ALL GRADES SCHOOL - PUBLIC, SPECIAL EDUCATION",PUBLIC AND PRIVATE SPECIAL EDUCATION SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,88,seats,MANHATTAN,1020419,1009220008,40.7326657879,-73.9825829825,989077.038687,206206.962375,106,MN21,MN0602,2,004800,004800,1,02,13,doe_lcgms,afe1edaefc9272511ea461f04333c1a8
0101000020E610000049A7E046547E52C013BC65AB7E564440,0101000020110F0000EC13840CBC695FC1F41B999F45F05241,BERKELEY-CARROLL SCHOOL,181,LINCOLN PLACE,181 LINCOLN PLACE,BROOKLYN,11217,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Berkeley-Carroll School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3337806,3010590064,40.6757488967,-73.9738952876,991490.969166,185471.0332,306,BK37,BK0602,39,015900,015900,3,13,78,nysed_activeinstitutions,9285d8f30ef61b32d6028971ad581a76
0101000020E6100000AEDBAD9E597A52C03AA1E4457F554440,0101000020110F0000E2C0E6C1F9625FC1CD8EE0A227EF5241,SID MILLER ACADEMY,110,CHESTER STREET,110 CHESTER STREET,BROOKLYN,11212,"K-8 SCHOOL - PUBLIC, SPECIAL EDUCATION",PUBLIC AND PRIVATE SPECIAL EDUCATION SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,246,seats,BROOKLYN,3081032,3035200008,40.6679548151,-73.9117213763,1008739.73154,182642.688606,316,BK81,BK1602,41,092400,092400,3,23,73,doe_lcgms,b0a5d5cb42d15cc689e58de11820f80b
0101000020E6100000082A56C8927F52C0BA6F3A36B8574440,0101000020110F00004E571810D96B5FC1FA1546C4A4F15241,SUCCESS ACADEMY CS-COBBLE HILL,,,284 BALTIC ST-LOWER LEVEL,BROOKLYN,11201,CHARTER SCHOOL,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3006401,3004020001,40.6853174496,-73.9933353386,986098.389818,188956.124478,306,BK38,BK0601,33,006900,006902,3,15,76,nysed_activeinstitutions,93163b5f2b9b3b12e5fac544c31d0dad
0101000020E6100000C15F1586B67852C038E54F6B835B4440,0101000020110F000034E66CE131605FC12827A8C3E4F55241,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",69-10,65 DRIVE,69-10 65 DRIVE,MIDDLE VILLAGE,11379,K-8 SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,805,seats,QUEENS,4070445,4030270037,40.7149563562,-73.8861417768,1015813.61088,199774.902658,405,QN21,QN0504,30,065900,065900,4,24,104,doe_lcgms,931b6580f7236d9740af1c9932f4e402
0101000020E610000073678E28357E52C056E3775818534440,0101000020110F0000CEE6EA3087695FC177DD0A3177EC5241,BROOKLYN COLLEGE ACADEMY,350,CONEY ISLAND AVENUE,350 CONEY ISLAND AVENUE,BROOKLYN,11218,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,535,seats,BROOKLYN,3328370,3053220069,40.6491887133,-73.9719959662,992020.899671,175794.576164,307,BK40,BK0701,39,050400,050401,3,15,72,doe_lcgms,931be410d64b764dd56d9129db36c384
0101000020E61000003B1263A4A27A52C0C5BF4B84EC6B4440,0101000020110F00004C990BCB75635FC1F421F5A44C085341,MOUNT EDEN CHILDREN'S ACADEMY,1501,JEROME AVENUE,1501 JEROME AVENUE,BRONX,10452,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,349,seats,BRONX,2008336,2028590077,40.8431637045,-73.9161783156,1007442.23132,246475.763494,204,BX63,BX0403,14,020900,020900,2,09,44,doe_lcgms,933e92758fa80aca7b46439d4e450b59
0101000020E6100000C72A4CBE577552C0BBF8F666B16C4440,0101000020110F0000078E785C785A5FC163BEEAB029095341,ST THERESA SCHOOL,2872,ST THERESA AVENUE,2872 ST THERESA AVENUE,BRONX,10461,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Saint Theresa School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BRONX,2046491,2041920023,40.8491721752,-73.833481831,1030318.95421,248697.567397,210,BX10,BX1003,13,026601,026601,2,08,45,nysed_activeinstitutions,934f4b70291abbbb6d33e5234978ffaa
0101000020E61000001CCA3B71517C52C09D94E8B41E654440,0101000020110F00001A7AF48C51665FC193A6ACF4A9005341,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL,2050,SECOND AVENUE,2050 SECOND AVENUE,NEW YORK,10029,K-12 ALL GRADES SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,East Harlem Scholars Academy Charter School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,seats,MANHATTAN,1089693,1016770001,40.7900078673,-73.9424722784,1000179.79716,227103.315349,111,MN33,MN1101,8,017000,017000,1,04,23,doe_lcgms,b3c21794b8bde31ebf09f1111f08d6a8
0101000020E61000006DE88CED667C52C0C59EC6D57D5A4440,0101000020110F000025F3CB0B76665FC147BA24ADBFF45241,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,140,MONTROSE AVENUE,140 MONTROSE AVENUE,BROOKLYN,11206,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Brownsville Collegiate Charter School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,seats,BROOKLYN,3398497,3030610010,40.706973439,-73.9437836513,999836.084154,196850.972558,301,BK90,BK0104,34,050500,050500,3,14,90,doe_lcgms,b3ca8db26bc636fde9cd720e93cd8a42
0101000020E6100000F1F52D9B397C52C00F4BC86B31674440,0101000020110F0000F38F001029665FC14EEACF5DFD025341,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,35,EAST 125 STREET,35 EAST 125 STREET,NEW YORK,10035,K-12 ALL GRADES SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Harlem Children's Zone Promise Academy II Charter School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,seats,MANHATTAN,1087811,1017500007,40.806203987,-73.9410174349,1000578.6794,233004.392905,111,MN34,MN1102,9,019800,019800,1,05,25,doe_lcgms,b4842f7eaf9c039cd7e78f2cc8135561
0101000020E61000008F3210560C7D52C01113CA90FF534440,0101000020110F00007C7B36028F675FC1E8A13E087AED5241,ACHIEVEMENT FIRST VOYAGER CHARTER SCHOOL,601,PARKSIDE AVENUE,601 PARKSIDE AVENUE,BROOKLYN,11226,K-8 SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Achievement First Voyager Charter School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,415,seats,BROOKLYN,3115866,3050490055,40.6562449897,-73.953879369,997046.759318,178367.499459,309,BK60,BK0902,40,080200,080200,3,17,71,doe_lcgms,b51eea89347fcb69730ffb96da9d9ad9
0101000020E61000003B1A28B0DB7B52C00303864798664440,0101000020110F00006527828889655FC1A7BF918A51025341,DEMOCRACY PREPARATORY ENDURANCE CHARTER SCHOOL,240,EAST 123 STREET,240 EAST 123 STREET,NEW YORK,10035,SECONDARY SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Democracy Preparatory Endurance Charter School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,seats,MANHATTAN,1054629,1017870080,40.8015304744,-73.9352851289,1002166.86341,231302.788707,111,MN34,MN1102,8,019400,019400,1,04,25,doe_lcgms,b551c6c4c7190f170c674b6be7e3deb6
0101000020E6100000309E1B92AE7852C08919483972544440,0101000020110F00000EAE1D5F24605FC16053AB65FAED5241,ACHIEVEMENT FIRST LINDEN CHARTER SCHOOL,800,VAN SICLEN AVENUE,800 VAN SICLEN AVENUE,BROOKLYN,11207,K-8 SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Achievement First Linden Charter School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,404,seats,BROOKLYN,3097675,3043490050,40.6597440834,-73.8856563591,1015974.43494,179659.653519,305,BK82,BK0503,42,110400,110400,3,19,75,doe_lcgms,b5d332d68e92a279b380a5df6e357dac
0101000020E610000093701954387C52C0088B293FD6574440,0101000020110F000016736CE426665FC1F435F767C6F15241,UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN,432,MONROE STREET,432 MONROE STREET,BROOKLYN,11221,SECONDARY SCHOOL - CHARTER,CHARTER K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Unity Preparatory Charter School of Brooklyn,Non-public,Non-public,NYC Department of Education,NYCDOE,City,467,seats,BROOKLYN,3051540,3018210001,40.6862340448,-73.9409394463,1000629.73947,189295.518309,303,BK35,BK0302,36,027700,027700,3,13,79,doe_lcgms,b61268edec0ce952f683f4b2603cb1e4
0101000020E6100000B9F41528667B52C08ED27CF2486B4440,0101000020110F00008D6DE4E4C1645FC1358D660495075341,THE HIGHBRIDGE GREEN SCHOOL,200,WEST 167 STREET,200 WEST 167 STREET,BRONX,10452,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,394,seats,BRONX,2117349,2025270058,40.8381719556,-73.9281115736,1004141.96708,244654.148695,204,BX26,BX0402,16,019300,019300,2,09,44,doe_lcgms,90096f7f12cd2460f0018a32c4ac9b24
0101000020E61000002761BEE47A7A52C06AC3B3D545594440,0101000020110F0000A5EFB04632635FC1EB10752562F35241,GED P2G-RISEBORO COMMUNITY PARTNERSH,1474,GATES AVENUE,1474 GATES AVENUE,BROOKLYN,11237,GED-ALTERNATIVE HIGH SCHOOL EQUIVALENCY PREP PROGRAMS,GED AND ALTERNATIVE HIGH SCHOOL EQUIVALENCY,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3387654,3033440016,40.697451945,-73.9137522439,1008165.75937,193388.780554,304,BK77,BK0402,37,043300,043300,3,32,83,nysed_activeinstitutions,900f7aa6deac57c6d3d9fea3ffd1b602
0101000020E6100000ABBFA01F0F7F52C0A8C6E759F45D4440,0101000020110F0000957A416DF96A5FC1EE3D241AA1F85241,FRIENDS SEMINARY,222,EAST 16 STREET,222 EAST 16 STREET,NEW YORK,10003,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Friends Seminary,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,MANHATTAN,1082120,1008970016,40.7340277681,-73.9852995113,988324.083156,206703.036465,106,MN21,MN0602,2,004800,004800,1,02,13,nysed_activeinstitutions,9058160a1a4ba9a4daa6ab856e756106
0101000020E61000003FC377C2E58152C0CFA3F7557D4F4440,0101000020110F00000562F9B0CB6F5FC11879FE316EE85241,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,371,89 STREET,371 89 STREET,BROOKLYN,11209,ELEMENTARY SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,345,seats,BROOKLYN,3413664,3060620141,40.6210206832,-74.0296498661,976018.921205,165532.354756,310,BK31,BK1001,43,006000,006000,3,20,68,doe_lcgms,90a1e9622348942b60ec70405731b7c8
0101000020E61000001C43B1F0F37D52C042F5483BF1574440,0101000020110F00004212506918695FC1B4BF3DA1E4F15241,BROOKLYN FREE SCHOOL,372,CLINTON AVENUE,372 CLINTON AVENUE,BROOKLYN,11238,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Brooklyn Free School,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3055459,3019430032,40.6870575561,-73.9680153629,993120.448165,189591.645069,302,BK69,BK0204,35,019700,019700,3,13,88,nysed_activeinstitutions,90a4bd7907a2e617a009df6171fb6745
0101000020E6100000CFE3EA52147352C0F0955B07155A4440,0101000020110F0000F714B228A0565FC1163FEF414AF45241,GED P2G-COLLEGE NOW QUEENS - AHSEP,161-04,JAMAICA AVENUE,161-04 JAMAICA AVENUE,JAMAICA,11432,GED-ALTERNATIVE HIGH SCHOOL EQUIVALENCY PREP PROGRAMS,GED AND ALTERNATIVE HIGH SCHOOL EQUIVALENCY,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,0,,QUEENS,4215617,4101010011,40.7037750076,-73.7981168541,1040225.10655,195745.189068,412,QN61,QN1201,27,044601,044601,4,28,103,nysed_activeinstitutions,90a50cb755b8d15b59a16de27060cc7c
0101000020E6100000CF77D6239C7D52C0FA3259ADC54E4440,0101000020110F00005C021D4683685FC1891625B4A0E75241,BET YAAKOV OHR SARAH,,,1123 AVE N-APT 2B,BROOKLYN,11230,ELEMENTARY SCHOOL - NON-PUBLIC,NON-PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,Bet Yaakov Ohr Sarah,Non-public,Non-public,NYC Department of Education,NYCDOE,City,0,,BROOKLYN,3180770,3067400049,40.6154158655,-73.9626564572,994617.78546,163491.189266,314,BK43,BK1403,48,076800,076800,3,21,70,nysed_activeinstitutions,91027e15284d0313d6b27a2c5986d1af
